proposal_created_by,5feimx18jM2hK2rvZnQHRsjhSeCkHAiLeQZDuJkU2fPc
proposal_created_timestamp,1773860275
proposal_created_iso,2026-03-18T18:57:55.000Z
proposal_lifecycle_status,Voting in progress
proposal_lifecycle_updated_timestamp,1774042800
proposal_lifecycle_updated_iso,2026-03-20T21:40:00.000Z
voting_start_timestamp,1773860400
voting_start_iso,2026-03-18T19:00:00.000Z
voting_end_timestamp,1774130400
voting_end_iso,2026-03-21T22:00:00.000Z
proposal_title,APPOINTMENT OF THE NEW GOVERNANCE COUNCIL
proposal_description,"1. Eugenio Benetazzo | @EugenioBenetazo
2. Andrea Savoca Corona | @ASavocaCorona
3. Manuel Rosa | @Happy
4. Andrea Ferrari | @andy_ferrucci
5. Gabriele Fejza | @Gabriele
6. Francesco Cappellani | @xuxien
7. Enrico De Turris | @mr.vinyl"
ABeMAwR4qTPV2Deczu4QfmNxhCcpqAyjQbT9DK67hGyD,"FMXEtNWA68EjM7Hib8FeSRERxx1h5sciQahCTB3cjUso
C7rcaXej8SdeWTaqjDFTaK4e9pkf6JiSam81WdmaYcFE
12FnDj4TDrdcFstv9TmpvqL586RwHRQc82V7qjY15i1U",ATfM5oKCDUdyCigyzPozUZq6LthURBJJb7cbPzYEh7pj,1.2,0.0,1.2,1773871461,Torrino DAO governance vote:FAVOREVOLE:wallet:ABeMAwR4qTPV2Deczu4QfmNxhCcpqAyjQbT9DK67hGyD:timestamp:1773871456785,G7EGRgivNtPRMZefV9fFRwkJ9Yit5M9DY1755iaf4tdbXY4wBPZgs18oV9wXBtUyDhQsEWL9bL6jtNE2hKJqySg
F34DbiYChu5eTLLjJjrsqdka19aSCi25u7K9QFnPMDys,"GNfshMHvVxTf8ZSh4UDqP2L5FGkSzckR1pfr1fm5q7oa
DyFWZq1feu1F8kNKEshbSBC6jTs1a5YYKQycWsFRMxCc
CniCMAYDoYpaGeZp5rX7MFPU6HS1nm18exw1wX76v7hx
7dkAK6YtYaRQ6EDqhHpw4r3vrhWSrfBEdYZoaPyQPhxG",CFQdewfsZcnQs1jfuVf7f2mNY29e3TpRgDohQHa4cCgF,1.3,0.0,1.3,1773872409,Torrino DAO governance vote:FAVOREVOLE:wallet:F34DbiYChu5eTLLjJjrsqdka19aSCi25u7K9QFnPMDys:timestamp:1773872405798,5uHWtMypPFnE8avSA42xeT7dP4KTEcJA5s2MepZbLJ6aQJm1PL2HzKQUp7b41KA37Gudor3KGouswthSUcu4VDJr
3UDFTw9CdN7JwoKPQnK32Q7Lihgn3A7exzTmKWd8XFQC,"FoCGG8Any6s4zXE1Z5vbKqtn9CBPLRYijt2VyLLqVjhj
Bs2NTTSxMLCYLPdTWcotipHXAoVxuhQmw7gM2UR988Am
AJrBdoo5LcRRwQStuAUjTzsWQEDBuJcz3H6oYJ5vyZrz
AEjprhPVR6rXgK7Ud4a6kq6UuS7boHUmiNq4woMPzudp
6BFeBq8a9FL1aCERbJjHhYzneTsfBb1FE4YdZR5Ynujt
5RH7NPB7CVJ6q1jZwBrjVUnkFgxrVavHNK8tuyehHKpS
4xGbEwMDdtNBMb3gMtT2RJCtVFpPA98Y1vt6egbzJ6UL
3uYRmhJAuugb1b4D2edRhDY5JSBnGSmpJqTgFYR6H9x7","CgJa8WNHDrUW3dje3aGuZtE2upKY6LAp4W3dBucMsNeB
CArDY6jBkQBEaCd3bHQoa52XkxrbL9fMZzEiDfd28ggj
8YXRNjCk7CMLUDKqh16Ck5mUHHuLyrhLSbooHkMCoJ3Z
6k4HQL2QKQ2TwnxH86osqz2zY41vRSZ8rq9HZccEAymU
rQERjx2i4BmSqpQnh66hXXRDhhLWFqS8Who25B7BiCr",5.3,0.0,5.3,1773873014,Torrino DAO governance vote:FAVOREVOLE:wallet:3UDFTw9CdN7JwoKPQnK32Q7Lihgn3A7exzTmKWd8XFQC:timestamp:1773872928527,4vjypHaKai1gK7sNZwgPv3zy1aW4B9imYffz4Xc7GBiLKQRjCqr5K593HF4nPeYUQKSLfFBrVnkJtGMYLVBbdena
33hfSk3DwEidw7TyGS7FsuQq8GqrX3gz4bmsCquE1dJ7,"HV763GY9WibQg3KjLP8g8jTytvH9Xesh4U2ptYas5zL8
DHDCTpYZQRsVDCLkfHJ53xoY9AJ5PPnRdz1rTUrPnWJk
81FtVH6yCbDefBoGJwQ8cQ5BC3tcwppYwhpUF9T2WQSy
3k85ijfJHnKK8woek8gig4KkrcDWAFiFVewMBoVEYbmr",5fb3LGuLh4xjJciQS51hW8PJoTpWYQM4R6AA6mdCVFvf,1.3,0.0,1.3,1773873462,Torrino DAO governance vote:FAVOREVOLE:wallet:33hfSk3DwEidw7TyGS7FsuQq8GqrX3gz4bmsCquE1dJ7:timestamp:1773873455576,4sRZC1sVGDbGadnC3tw2PnJqduZMS3do4f87JqvwFZsjqzS9h1bEcWB6dmWgPpsQrUJLxPvuy11CDYhCB6gFRiTc
5X4m3nXWQhiPbkGMukYdeYca5Cq9n2xFfeKMS319eHWV,"GmMPLCNyQbayoe5UVNu1o5NaT4yX1QJ1ekt3HxMXdFLP
GXTBJK2zsT5bo2mFeq86zq6gvuqso3wEgdaFXKE7nyz5
GC7wfAccuzapS2PPZWmfoNqLhEXomnMkpYEY2mooVXrP
EoB6HoywxgzwU9sqAwRosTmpvNibG1AxNJ1jybynoCdN
8WZN14KaQ6kJYKLcytnENXiiKTBkDCAnjmiHHiNvEfRJ
4WzxMsroiNjbFPhyVDAxepaCUbrRHJrPLzTziF3yKBbo
4PsVVcbKi5SsAVSyW9qbWnZAcoYaYSTBp5HJ9XuQUdVo
rk4zZzBns9heev2pktGm8fieHrDzYgpvi3QaLZGmcBP","G63867D7TDUbLwtVUJ7THHhNLmfC1EvHtC3UpWxzgAjg
EDPJBeu57QDPdXqfTkyiiiqSj48ioCXPFzpccaRWo7JW
9PDDjEW7wy5br9A1HmXjnfuYVkQhF9yEWcyYBSHdzx7b
8oTrozJoAyZXyJRfX6vJis6XJrjEujLEZSysPMgABjrp
2mHZBw4rhnkuRsvygBdB6PmZKhUCmBL4DSdcCtZqaxNH",5.3,0.0,5.3,1773873650,Torrino DAO governance vote:FAVOREVOLE:wallet:5X4m3nXWQhiPbkGMukYdeYca5Cq9n2xFfeKMS319eHWV:timestamp:1773873649193,43mpao5ZvSzwxaYoeirAbupKud17UHKrYvuesDvBkcqafXVEHBsY9F1UtUdr8LaAVZhrmcomVoM3wZrg3UaPXBd1
6DmpPnvph5LjAzfhSFxg26FL4SHJEUAttAmnza1S1iLd,"F4baiV4fRuAmtdwLBYMVhQJsKAJ9CAPuXNrB9617ruvh
8VwRHS7Efcxa2FWLw2jWKW44HEDLMp6ntD4ENfmBYCpg",3x6RnLTVd4UF6uZnHneVv3FBAHDcHPpJcBFwJn8cZNEY,1.1,0.0,1.1,1773874276,Torrino DAO governance vote:FAVOREVOLE:wallet:6DmpPnvph5LjAzfhSFxg26FL4SHJEUAttAmnza1S1iLd:timestamp:1773874273914,Y8yHAdP1HMJEg3oG34m9NvpcAEHk559pspGVZJSeUST5mUk1Woy8tHFYE6A8ej6zYVad82EMfxq9tkUH95QHiyW
3wurdijwPJtxNZsxVVVtqayRFJfFB7jGY4JHXnPbXcAP,DUtAJuiqLRj7ArAfAYGnRNmLVqWopVJ1iSSry1SiYZGt,,0.1,0.0,0.1,1773878986,Torrino DAO governance vote:FAVOREVOLE:wallet:3wurdijwPJtxNZsxVVVtqayRFJfFB7jGY4JHXnPbXcAP:timestamp:1773878981472,zoGc4sWkrg1QApinJvyn3avuTAWDkwwiiiB1pppw9MLsUeF4JUkeTYi15TYyYdRFcEyMc2f3PccnsoP5EVff6As
FEBcvQsHUXB4v342pY1Nd3Fg3h9C16qw7Y7ipXaQmn5r,"DebgLHyYXxkfhfYkMnJNAokv9DknPx6LJTJvGRnoSH9r
Ay2Lzy136Y1zGHE8mCyS4AitJiBD6bxj8QN8oVeKGySx
67Ynys9PHpebBe8VzQQyeazH5tnYE7xBU1oTzyCp3YUE",GsMfBtGV9AxWadXWuLQsH9BVbfF8irS2k357jfS3Gs8q,1.2,0.0,1.2,1773900676,Torrino DAO governance vote:FAVOREVOLE:wallet:FEBcvQsHUXB4v342pY1Nd3Fg3h9C16qw7Y7ipXaQmn5r:timestamp:1773900673815,XbyiqsXFaUNLkKPxsMnbybodWFcafJsjhF6wNetPm9rwuLEA7JhfCLEcFaFf935ZdDghS68LDUDdypMwzCQ9i36
69Z69DhgVJsQks7G3oJcUZFkXVwSqSspbaaYAY5qtX4z,CvJvbS3mp5jWfcDaQZAxZXk8PM8cjCeh5hS4kescjGMJ,,0.1,0.0,0.1,1773901982,Torrino DAO governance vote:FAVOREVOLE:wallet:69Z69DhgVJsQks7G3oJcUZFkXVwSqSspbaaYAY5qtX4z:timestamp:1773901979679,eYkG3xT653vnmftdXqnwebUfRZ6K527e14oxuE9nkFZkc5DpEfoA4jXXtEsZy493Xm4SAq6zDQRtQCrYMsK8HbW
85jTBVsk8sDA35LocJdTh41EN2Eep59RQ1jUw9EExsCw,22nYjuJhonLHSnLaZzoCFuJoEPr2Sh2TUEeLDXBgAZ39,DmBFZuqmb6TvSrbm8b3vbwwpddpBcU5PNefwfrNcBpjv,1.0,0.0,1.0,1773902508,Torrino DAO governance vote:FAVOREVOLE:wallet:85jTBVsk8sDA35LocJdTh41EN2Eep59RQ1jUw9EExsCw:timestamp:1773902507899,3TmdC8XbXputWbVFY427wdXZ5WwSGMrLHyTPejVRoFoaLC8HUnofB1ZcgepiSjTpM1yZ43WJqBjFMZhReQtDgf8X
4s5x4SrLTiznSpJYTVLTKAhekaV8mkBTLDTi2FhmHr4H,"BH2oi8yUcGCiGs4BRLnnFSByNvEMzsSniWNMJ6ogNiJL
5e6p4swhPcMiXHmRfWVbCCg9TjVDZCrtj5cko3oUswa8
5Nt9nSu3X66hUgy5D5XLfDE12xGS3tVnKTPqRfEsqqdV
2tm3hWiRoRKqvUkSgdGGckMQiPh31s7cxi32MLGwttDB
R3Rp1EAtfyfthq6wxShToDBVNhHfizPkqpT7BnFzWsK",8CG8JrKgfGri66eXPNJL4yzeweGwzwAnDxtXPKqmxFvd,1.4,0.0,1.4,1773902717,Torrino DAO governance vote:FAVOREVOLE:wallet:4s5x4SrLTiznSpJYTVLTKAhekaV8mkBTLDTi2FhmHr4H:timestamp:1773902715628,4ice8x9V6mqGtvhg4bS8C6uZuyt9t7UpXzzCnMdYAzbK2CEL9txEwyygEZL3EihaQtNLyYQcrxcZUnqc5yx2DiJN
9DPskTxSJK77xZdjfYaFwLRwLA8kytqPRiGZRPr8UFcf,5xn4jyjXpcEAJGgscRCGMPRw2z8mTf4tFVzQmpWbdX9n,EX48u1a7QtcsWKLMBRfKbgAt9TY3oFJ6vBsys5Xdcgj1,1.0,0.0,1.0,1773902859,Torrino DAO governance vote:FAVOREVOLE:wallet:9DPskTxSJK77xZdjfYaFwLRwLA8kytqPRiGZRPr8UFcf:timestamp:1773902858672,2yfwq1rUDKT9meTh4VcDy77EDgkVw6JdwEgrPL4tChQxstuq7gMc6UX9X2p6z3139mkJh1CTo4HybWBdTyF7Fyu9
EfxQ2GTx6xR2ypVE9h38ZKfdqVYaztHoMgMJsnUkKk88,"Fh3GjYR8RdtPc975fxzJqoj2UwDWM821M3WwGGJqvbDL
DREkVfc8M4az5h5j9daR7NDfVfBXEUKnjD6oVFNupcrD
CmgNmKyqxhbzNJ8kAHEqUCULYJ21tdtmWR31Mn2dvuL2
7yvYV8Hs5UdoLAt2qVYbPYLxYtgLxNoWTAJyWL2TWQ8f
4N3dDossoVKTNACW6q8aTq2SxjLhMHJSwMM9gWM71Gfq
ak7Heigt5SEkDWbmtiw6Sdebv3LFZKwWjsqQYEsMB1A
TVsWnf8PkMf9BQfMeNMsE6fDsQFeiTSXsjxEmdMpCii",EA1EkwhhRGVye1jvawXhMp1qR7ciGkZHtBsuenJYdL6u,1.6,0.0,1.6,1773902896,Torrino DAO governance vote:FAVOREVOLE:wallet:EfxQ2GTx6xR2ypVE9h38ZKfdqVYaztHoMgMJsnUkKk88:timestamp:1773902895498,WfoXaXKY9xuuJN6xNidYG7rBGBgwCb2aRfcabHB6gsPW4eSG8YUPnvvgPrvfuRPUcnbhvGGFSLZKXbrXE92zB2v
A1ZaTZCRUWK2xHM6FzNnBeFtX3jAG9SaWByLwVaXgE59,4cptecZjkhKZ3KuxRRQijnrVFDJv3NxBDYHTsf39Qq8k,"GNVhHgacz4ZNShafQGFPFX4rSDHktdTSrpy1UCUyBCaX
Eo3MRoqkSvYEwJKSsqBEuPozQ4UoWrZxDqvbxJUDnxLt
EFW4JQYcffJAfWmn4A6csaiNw9CZpCjZrujrRDPTehHc
eGwAEdJufBzfbLbctJNjz4D7LjNWiQm87cFXBpELU5C
8uLDcPpyXhc2HMVXe7cQtuiqqJUd2ZHL2HzUJRReoxJ",4.6,0.0,4.6,1773906955,Torrino DAO governance vote:FAVOREVOLE:wallet:A1ZaTZCRUWK2xHM6FzNnBeFtX3jAG9SaWByLwVaXgE59:timestamp:1773906954508,4HUAXFcSKR7nbiavWffZYKGAouVy598xUMmqQE7RNy5KRFtH5BZDKrH1Wx5SLX3fmPe5gzRgWkJnSDHrqkoYShPU
8G7UMpNpwKYKghju4etVkFiZyNgPegBhPRsctPWHg5cL,,"GQUSkpDEnJ753b5L5gAaroYspwCMMitJZBV1JzfG2PZh
GADMXK57QJ1Zgya6b3dMKpgFswfdQy7XpTwa7TWEbTkS
8uMfcc5jhSxbd6DmDhXK8fmbPxjXHtiKjQXUqkgkv91t",2.7,0.0,2.7,1773906995,Torrino DAO governance vote:FAVOREVOLE:wallet:8G7UMpNpwKYKghju4etVkFiZyNgPegBhPRsctPWHg5cL:timestamp:1773906994043,sqEzwafknznVuo29HSgvS8FnYByiwBQNmyxi3rJey72mKB8QNRmvkDF54ohYfV34xqM6HDnAZhbE31evCxkmosA
5YVmAaJAnUzZE7vBSiPT9p6b5ZcCsz3RdN6ic8bQ2gPv,2harRvn6arVGYX3BR7kYBRaosPgTT2q3K8t1PzAVwevi,,0.1,0.0,0.1,1773907334,Torrino DAO governance vote:FAVOREVOLE:wallet:5YVmAaJAnUzZE7vBSiPT9p6b5ZcCsz3RdN6ic8bQ2gPv:timestamp:1773907329147,443vY9MQ9xfsHYqXAMkf9tCy1foMnZkCzAAixuswrywqfMttf5MtQzVpJ1EeqtfZuptWKCnacT6XL35zLaKfSuia
CRNmckzM59K3AYUUob3s78boZB1NtzmNBrtuy4bMyCx4,,"HD5ure7NaEQyRJxbxtZkc3VPYNxfi6TDgwhEKbr1jbeX
Fp3aVdSYRHo2rYzzPyHrwhTpPrUgebFXi6UMXrrQdrUb
EP1FgYmz9921ABNJd2ni1nYwKYY7fFTsKG9BBSQZea1G
EGb87cKW7Hjz3ocTuH2qY2vkRX9MECqEVJApYibgezLD
Dm4XG1kbkrwdnpQDnzt3JZnSa7sSaM97xHEDTN6ekuxA
BEKBoE7Pza26qMw46rn9wrqw1szB1nAvunzYgZU627NV
Aunsb3VeUHDESkb7N4WpmaWepw6qbyWxdF68fo26TGT7
AUingCcSRow8vsf9H3BNZuTeAnE6mcULyNFCXcUKAnpT
AGWdKFNS6PTxurXjmtvEyaGSx3qb5wssZAzNrawe1pLa
8EXkpgj3JeB1uug91YSMof9MrjgjYySnYU6ZjN2AhHHm
7AsMNFXafvKypfBQYB8Fiju436YcV2ACy1EAQkBVx3bu
6ALqxRCAivM48moD1B5PNWseR2AdSsMuCkjwMkFcYc3y
5nrMzZZXCEsP3qcUJcCmW1MnHbGynDkwETB6fy4dnuWR
53hWi1wE2w6PwHhFLbDoKPhsXqtWoVYvXYCh9avVGpG9
4tud74UZG1XjDYPupF1cKYpYiNTkeY4V4y9jDFmnW5U6
3yHCJXqmnPHFSUZQJrVLUtXFmLqhk3kjxciGGBEkzgRu
3c3ujCi33Tu5hjVAmPwNMZES4sdhyzovCkqPLc4YjnXh
3bMTDDbZJSGhSK2Lx3P3UC4EEvzoEDrHSbVvbq2847KQ
2WdbQFLfvq3nAi4DMrGndTxTKtM1g7QgzWJVbPJpPXKZ
8PSCY9Q7msUXm7coGGL9NcQbq5uL51scqrMJw3pjd9o",18.0,0.0,18.0,1773908786,Torrino DAO governance vote:FAVOREVOLE:wallet:CRNmckzM59K3AYUUob3s78boZB1NtzmNBrtuy4bMyCx4:timestamp:1773908766614,4mdX4uSzpCeN9DknVuCAbu5DYYvcGnu5JXnBKgmjgdKqMvBobsR86teuxkH6tErGGDNneenNxPe9vbWDUhbStDqq
3KZRFcbBWjWZyYGg39yr96sRyTE6hCXPdasT9mHUWHRk,HMT7ZmuW67zLRUCTkdVEkH62fi7An1g8TbrTF8EiT5bo,"8oRBxtAvKKVfpMeMoAB3Sxov7QC5feJfQ7wWjf135upo
3quCmMiovzjyZQzj6Kd8sQbvHfNmK8zW5y9CES4w4eSW
2W1jDVBCLhLfwcDp2LMRQUPwUVgQE94ED8GJYK3SCJsx",2.8,0.0,2.8,1773909205,Torrino DAO governance vote:FAVOREVOLE:wallet:3KZRFcbBWjWZyYGg39yr96sRyTE6hCXPdasT9mHUWHRk:timestamp:1773909200333,5Ge87WyrEcK1eKpByM2UwrBQs7LK1Tq6qUad1dpmG4Fvr9K1njquxp2WamLrZj4Y4GCFU9eboudgwTGbZmFuaFug
3Djwa3yvVHwMzEXonCzobUqvRx7k9RwKss48ATYTwbVS,CQiHG5cNm47UboTjpp2Kqjvb33GjzDHhvktB9uSuYqy1,"HvXLEuk8zPRS2TEvHBFrmLLGpwEyRyLek3FnNd213wBJ
HJZrafJJDdMV6qVAkgj7FmLAi74PSe5gh9fL9kect3es
CnUkEYfkURizbQa993EoK3Y9K5rk8xSbJyRvHdj14RCf
BMtAKXPxa2Zcp3G8tG45R3nrVo6uW7GemKRJLwiSw4xX
5jqqRAuP6KcrZPji2Tyazk4CiUFktBewfMcHntrsVENQ",4.6,0.0,4.6,1773912793,Torrino DAO governance vote:FAVOREVOLE:wallet:3Djwa3yvVHwMzEXonCzobUqvRx7k9RwKss48ATYTwbVS:timestamp:1773912787867,5zpLvqc1t2q9q15s2tRvC9LBowh6NtTeXGmEdXcPRvVivpG5Aew5BYZiifpLy6aGnUq53joY1nfX1FRurGZT5hDm
EkmA2Bswj64tUzGaA1jkTuYXpakfbY6TfwC9FYjNKYHT,,GWynfVVVy7JipgmFb3h9UDZ6jE3t7NRquVCcnHbiYUmT,0.9,0.0,0.9,1773919146,Torrino DAO governance vote:FAVOREVOLE:wallet:EkmA2Bswj64tUzGaA1jkTuYXpakfbY6TfwC9FYjNKYHT:timestamp:1773919145023,5r5Zd3dFjdT69TnwC7QnJ7N3p94CudfRfNRhiMqVuSgmwhV3BgKYuLEJQxiqCh8cWosCBRWFmk94LfymEXPJxX2t
2ouoRXjr9wDteDvg6XLmBup9deMQgZsLfYt3HAGQ5m7o,Afem9XZ5vELhVSkdm1eTeuTu3nTX7VjMHn4mEfLQASui,,0.1,0.0,0.1,1773922983,Torrino DAO governance vote:FAVOREVOLE:wallet:2ouoRXjr9wDteDvg6XLmBup9deMQgZsLfYt3HAGQ5m7o:timestamp:1773922978911,4zK47n7Hr7qSYraAkqTb1FhCgZr91g7Fcy38EH7UvqqPeycEdCySUQuGRyPcRuCv9o8Piz3MRKSJqgQssuHvxpoN
9X9cdhnAYe95t5wiaKbpSz4AAfZKUrEsDe42Z25AFwZE,,9G476Z7AyJHjnyDdPxQNTzdyXxWv3cLkC61MzyrswTe4,0.9,0.0,0.9,1773928310,Torrino DAO governance vote:FAVOREVOLE:wallet:9X9cdhnAYe95t5wiaKbpSz4AAfZKUrEsDe42Z25AFwZE:timestamp:1773928299994,27pUAn57MQzAw18ixMNUGmb5M4k1WrPZpyjB4snPePtPWyjp2Bxz4gVxvJikJwFcjXPFMrK71cmA1LxZuzKAryx1
9jKZ2DwhtMJM5EmoZsrs24xzRH9wnNDVco7Txjz8iRBM,GnR8hRagn7LFPC2KEJ69x5vr6kyZRoCUCWEorj9uv3oY,FGHdzMNpysUcBEQjXv8RxEUxG6ajxXuBKaAg9eRqyDHK,1.0,0.0,1.0,1773936074,Torrino DAO governance vote:FAVOREVOLE:wallet:9jKZ2DwhtMJM5EmoZsrs24xzRH9wnNDVco7Txjz8iRBM:timestamp:1773936060408,243CfUFp62Dqo9HMP98HnCHW7V2bpznsSd5ZLb7EsmFQXKuZyVVNT537cf3eBL3ZCnR5rtJ9aFQfvUdn68DSxu4W
7wTsqpxqHgeZKwwDTSq2AD7f9MK8e2zTUeY9SX68rbvm,Fb4Rtt91f6zpohKTBbKnyTdjSgYLDBnsaEhqprhP9Eo7,GiV13Mzh46rppZiaefVaBUTbdaP4Jsmn9S3QLVniAzaE,1.0,0.0,1.0,1773951803,Torrino DAO governance vote:FAVOREVOLE:wallet:7wTsqpxqHgeZKwwDTSq2AD7f9MK8e2zTUeY9SX68rbvm:timestamp:1773951794491,5qk5TGKgG9ZuPpce1D7aaBManrdpaQBySteq2L6qfqwGJ4MmK23q5JHD31KgxatAS3awj6eLV9L4gisYQkFGKVQd
GDhWPLuhqWXAC4dh789s78Fa5rUBwQdf1VmxFkNc3MWh,BMQYxfSJwnTh5hT5RB6qqqeVuzHyiz7AZcJtNKDk3AxF,29paWxatxr6XSEk8stUkmhRUoTidiTZVgSkifHZdVtEv,1.0,0.0,1.0,1773951913,Torrino DAO governance vote:FAVOREVOLE:wallet:GDhWPLuhqWXAC4dh789s78Fa5rUBwQdf1VmxFkNc3MWh:timestamp:1773951908000,3pR7Ye4X5f1rbWL2S74TM9ErYedwF7WbUqkyko2z9AWArNMy9hFhhvtC2VvJf1824AKakjtxbLbd1QLPKjttagXG
5Umsk3qD85k6DmdxEQ8hnwZKdKFgVY78fxEeb4TTjDDt,9V5arFiRJzQ4HKTScGbqKkphXAWNLUDb7jyrc7tg4w7q,,0.1,0.0,0.1,1773952113,Torrino DAO governance vote:FAVOREVOLE:wallet:5Umsk3qD85k6DmdxEQ8hnwZKdKFgVY78fxEeb4TTjDDt:timestamp:1773952110144,57UhjDqP2d9WrPxFvjDpkS1evumnAcR7G8bnrQxBodNRhAHSPwEwVPpSgFQusDHNkiFhpKhZQXF1cXukjizzueZ6
9xXHPbnWetfbkbbpbe441EyqEeTofZbLsChaBB2DdaAW,BW7wWHqFP1W2ciBtAEPG4dLSTifCfM6LqmEC5yATsCRP,,0.1,0.0,0.1,1773952718,Torrino DAO governance vote:FAVOREVOLE:wallet:9xXHPbnWetfbkbbpbe441EyqEeTofZbLsChaBB2DdaAW:timestamp:1773952715792,2uuU7aXnJz6dweXBkoDa4Af7UtMthcdZxsEgeu3h8zQ6DzmPzL2wBRMdc153dXWJaXP1G6qo97jQcZBrzqFhX1xi
5E2FtamrcpRhxbvAubWiqy4hutTFa7t4BcV7QAXQfUgB,"HPigrUvuyLmfcNSyWBH34a61vFH39Rt9h35wTHpSPqU8
E6cLvw4uVTtq9BCVHvZWTr3mnKchk7HThKXvgmSYj78o
DVc67uCNSYYPoTWqiZYpVFrBdhiqCu88f6K1NGnH8ok3
B7kTjanfzjLWGsU4bhiYo8vPtBtpScYmPQ4iyycep6Xv
AiukP2QieFDnbdsBxNi1ZJicnA1ib8itjWKrv9SoGSAx
91iKTN4ZjfjNLopBtKhXd96HM5F88H3HDbG9dPW2eSUT
4tsMzuCgtAQkq75ELp6YrmgNGT7ZbBLWviEW5ew8Q22x
oNnAw3PgJL5QGLvAAdYnQroYBkrwREaNdNxPLTjxeut",FwkHa96frGywfHBmHjeS6AWGfyajRuYcuB1xZQY1LDqx,1.7,0.0,1.7,1773953403,Torrino DAO governance vote:FAVOREVOLE:wallet:5E2FtamrcpRhxbvAubWiqy4hutTFa7t4BcV7QAXQfUgB:timestamp:1773953401863,3eWEzdYFRCC6ZhYCUMtvvJHYS6air9dA3aeorjqWrc6NcvKMCTrAhNJcLmyVSPpZb3QBBpKNBFX5A8zAAPs6bqsF
DmvBkuaGogQi5eR86pipb4UknSRVBuF1K3QFkPriuNqB,"CmZCYVEohdrRKCcznqwKYDUeNqJZxLy25zs9xkGuYE3g
9Kfdgj4BsjQCD4uhzqfQzBtQ25Rx5XymVYrUobhZnhTc
53wfh7tTKDmMpNBeHss7nhjF9C2xT2CCBBcaM3pxJeX6","9g9DFET1o8Sf4bAbsLZSUuyr8XbW7h7Mwu4JdBxsHTh5
3XQZtPfsWs3QUcJqED6577sRDKmF7PKkUUpGcoezH9qq
22hx4NsuxBAusmgeV5X8vqWLR9oRFCx4Midvf2z6rDvQ",3.0,0.0,3.0,1773958448,Torrino DAO governance vote:FAVOREVOLE:wallet:DmvBkuaGogQi5eR86pipb4UknSRVBuF1K3QFkPriuNqB:timestamp:1773958439193,3Ye9pWsuaAZedsZq6g3KMJqT7tFgMpkYeyVu8QNVrcZwuS1BJaoxKDSMoufxkGAHKWTGp5DUNijzDSvbM859HsfZ
FyknfwVXkS2KrZzVSxBNpzjFoM8924B9ZzMxkGCp8e5H,"FHWemcebUxnRtDixU7v1JUmmFB8yUovPDZPEd3WjsgLp
9JBVN8VkePJucfxh1Nd9mmW3RN8ktHnsGf8rMHdN5mk9
5WWEZ1nMcw5PEpcPks8sqZiYtpEss6DoWZ8ThyiPGVYT
4gBqY7FAZcsEe7ZzBwJZCmH229EKkrbrLTqg1WR7oUPa
3okBpAS3joGgktNrHSYeaNwNafev2tVk1HMk73f5d72k","AGdFMqBNZonCSB7en6AqaBrccTcc4TEnQPi5pKLGem5w
5Gm2bReDQmZfGw1P8vPmXwVdisWoq6C4rA7tZoDcbQCy
2RMGUs7uz3iJqPMpqTqv9LeP1RRvZEvNXoKqfKeXq6md",3.2,0.0,3.2,1773958633,Torrino DAO governance vote:FAVOREVOLE:wallet:FyknfwVXkS2KrZzVSxBNpzjFoM8924B9ZzMxkGCp8e5H:timestamp:1773958625218,49m8JaVq2DJzmesVF8eCcQ2GbakTzadJjkN5j7BWCoqeZ6bn1yzDoJXMJtHfNecJygNYGZdP7RKsWcCJozspZD9V
BECfvq1vMzNmq9KkZge4MrutJwxdkdgGjqVMBprXxGXr,"FCnVt1DfA3QykHrh8fbFBrjgeF368Q9juLDTXvmCyCWe
8FDym3jAvXBRReHoFinm3P8woGgUgYmH9C1CekZu8gDg
3ekBW7Kp8XUuuHxn7y6VRLV23Lzz7yBefc77xdtJW3jP","GXjYdbnSvSkM4hDDXZHwL3AGAqWP916cdosYUh8NBdnY
G3TLRuSjbyX6gGcVub9pVbHHHnsfjaNwY1cprsroNpCz
937S8JKrUEme1LPLyxAVT11WrNomGvpNdEPP3dhT4QRt",3.0,0.0,3.0,1773958716,Torrino DAO governance vote:FAVOREVOLE:wallet:BECfvq1vMzNmq9KkZge4MrutJwxdkdgGjqVMBprXxGXr:timestamp:1773958707399,48zNhuKd8a6VfHdHvo4YTGf9p876w7HGjKdyDf3VAauZM5FxRfn8MU3k6EsmTyNpa1JUZ9cXBkCnDHq1prMD2Pty
36y4VNhivhUiQUCQcU457Tm23GPsuwQqooyQhJoGdYYK,Gszk2nArktZvvPB8jCoYSM6N2QBCEBoh4755JopUBntX,,0.1,0.0,0.1,1773959787,Torrino DAO governance vote:FAVOREVOLE:wallet:36y4VNhivhUiQUCQcU457Tm23GPsuwQqooyQhJoGdYYK:timestamp:1773959768935,24EknePH4A8XzYyw2n6FWF6GPsJ3DoSpxUPFprZxKbvpgk9Goj9Jb18ccmwKi2pu9DRRfH57skNF5mcLGYwr4LHy
